filename,cellCount,branchSum,junctionSum,endpointSum,avgbranchSum,branchSumCell,junctionSumCell,endpointSumCell,avgbranchSumCell
100_RightCA3_2,27,198,81,134,2.9019999999999997,7.333333333333333,3.0,4.962962962962963,0.10748148148148147
100_RightCA3_3,33,438,206,220,3.283000000000001,13.272727272727273,6.242424242424242,6.666666666666667,0.09948484848484851
100_RightDG_1a,25,283,129,154,2.2800000000000002,11.32,5.16,6.16,0.0912
100_RightDG_1b,16,107,48,64,1.4819999999999998,6.6875,3.0,4.0,0.09262499999999999
100_RightDG_2a,20,185,83,105,2.028,9.25,4.15,5.25,0.1014
100_RightDG_2b,22,185,83,109,2.016,8.409090909090908,3.772727272727273,4.954545454545454,0.09163636363636364
100_RightDG_3a,23,215,96,121,2.1959999999999997,9.347826086956522,4.173913043478261,5.260869565217392,0.0954782608695652
100_RightDG_3b,24,262,123,132,2.545,10.916666666666666,5.125,5.5,0.10604166666666666
102_LeftCA1_1,22,222,103,111,2.0899999999999994,10.090909090909092,4.681818181818182,5.045454545454546,0.09499999999999997
102_LeftCA1_2,26,377,171,196,2.3579999999999997,14.5,6.576923076923077,7.538461538461538,0.09069230769230768
102_LeftCA1_3,25,297,135,153,2.1809999999999996,11.88,5.4,6.12,0.08723999999999998
102_LeftCA3_1,20,245,110,127,1.895,12.25,5.5,6.35,0.09475
102_LeftCA3_2,18,198,95,103,1.531,11.0,5.277777777777778,5.722222222222222,0.08505555555555555
102_LeftCA3_3,18,113,48,73,1.441,6.277777777777778,2.6666666666666665,4.055555555555555,0.08005555555555556
102_LeftDG_1a,13,142,62,83,1.163,10.923076923076923,4.769230769230769,6.384615384615385,0.08946153846153847
102_LeftDG_1b,10,115,53,65,0.9579999999999999,11.5,5.3,6.5,0.09579999999999998
102_LeftDG_2a,13,140,65,75,1.0450000000000002,10.76923076923077,5.0,5.769230769230769,0.0803846153846154
102_LeftDG_2b,8,68,29,43,0.7450000000000001,8.5,3.625,5.375,0.09312500000000001
102_LeftDG_3a,7,77,35,45,0.7339999999999999,11.0,5.0,6.428571428571429,0.10485714285714284
102_LeftDG_3b,19,358,173,173,2.4650000000000007,18.842105263157894,9.105263157894736,9.105263157894736,0.1297368421052632
102_RightCA1_1,33,373,174,188,3.1200000000000006,11.303030303030303,5.2727272727272725,5.696969696969697,0.09454545454545456
102_RightCA1_2,31,296,130,169,2.9489999999999994,9.548387096774194,4.193548387096774,5.451612903225806,0.0951290322580645
102_RightCA1_3,29,321,147,175,3.1810000000000005,11.068965517241379,5.068965517241379,6.0344827586206895,0.10968965517241382
102_RightCA3_1,21,204,92,115,2.190000000000001,9.714285714285714,4.380952380952381,5.476190476190476,0.10428571428571433
102_RightCA3_2,16,155,68,91,1.7130000000000003,9.6875,4.25,5.6875,0.10706250000000002
102_RightCA3_3,19,218,104,109,1.8199999999999998,11.473684210526315,5.473684210526316,5.7368421052631575,0.09578947368421052
102_RightDG_1a,14,75,30,55,0.9949999999999999,5.357142857142857,2.142857142857143,3.9285714285714284,0.07107142857142856
102_RightDG_1b,19,129,55,87,2.2069999999999994,6.7894736842105265,2.8947368421052633,4.578947368421052,0.11615789473684207
102_RightDG_2a,17,163,71,99,1.512,9.588235294117647,4.176470588235294,5.823529411764706,0.08894117647058823
102_RightDG_2b,14,58,22,46,1.155,4.142857142857143,1.5714285714285714,3.2857142857142856,0.0825
102_RightDG_3a,20,170,74,106,1.6769999999999998,8.5,3.7,5.3,0.08385
102_RightDG_3b,13,84,36,56,1.163,6.461538461538462,2.769230769230769,4.3076923076923075,0.08946153846153847
105_LeftCA1_1,32,395,179,201,3.3140000000000005,12.34375,5.59375,6.28125,0.10356250000000002
105_LeftCA1_2,21,391,181,190,1.962,18.61904761904762,8.619047619047619,9.047619047619047,0.09342857142857143
105_LeftCA1_3,23,280,128,153,2.226,12.173913043478262,5.565217391304348,6.6521739130434785,0.09678260869565217
105_LeftCA3_1,33,330,153,182,3.39,10.0,4.636363636363637,5.515151515151516,0.10272727272727274
105_LeftCA3_2,38,293,125,186,4.066000000000001,7.7105263157894735,3.289473684210526,4.894736842105263,0.10700000000000003
105_LeftCA3_3,27,341,152,183,2.752,12.62962962962963,5.62962962962963,6.777777777777778,0.10192592592592592
105_LeftDG_1a,34,582,274,291,3.3869999999999996,17.11764705882353,8.058823529411764,8.558823529411764,0.09961764705882352
105_LeftDG_1b,28,341,160,175,2.9460000000000006,12.178571428571429,5.714285714285714,6.25,0.10521428571428573
105_LeftDG_2a,25,286,134,147,2.109,11.44,5.36,5.88,0.08436
105_LeftDG_2b,27,193,82,132,2.906000000000001,7.148148148148148,3.037037037037037,4.888888888888889,0.10762962962962967
105_LeftDG_3a,27,341,159,176,2.4569999999999994,12.62962962962963,5.888888888888889,6.518518518518518,0.09099999999999998
105_LeftDG_3b,27,263,119,147,2.7929999999999997,9.74074074074074,4.407407407407407,5.444444444444445,0.10344444444444444
105_RightCA1_1,27,415,201,198,3.1310000000000002,15.37037037037037,7.444444444444445,7.333333333333333,0.11596296296296298
105_RightCA1_2,36,286,127,171,3.402,7.944444444444445,3.5277777777777777,4.75,0.0945
105_RightCA1_3,29,348,159,188,2.9640000000000004,12.0,5.482758620689655,6.482758620689655,0.10220689655172416
105_RightCA3_1,29,496,233,243,3.276,17.103448275862068,8.03448275862069,8.379310344827585,0.1129655172413793
105_RightCA3_2,31,470,215,254,3.376999999999999,15.161290322580646,6.935483870967742,8.193548387096774,0.1089354838709677
105_RightCA3_3,32,666,314,306,3.4930000000000003,20.8125,9.8125,9.5625,0.10915625000000001
105_RightDG_1a,26,410,193,206,2.8810000000000007,15.76923076923077,7.423076923076923,7.923076923076923,0.11080769230769233
105_RightDG_1b,26,348,157,189,3.1910000000000007,13.384615384615385,6.038461538461538,7.269230769230769,0.12273076923076925
105_RightDG_2a,28,413,197,209,3.02,14.75,7.035714285714286,7.464285714285714,0.10785714285714286
105_RightDG_2b,27,256,116,145,2.6589999999999994,9.481481481481481,4.296296296296297,5.37037037037037,0.09848148148148146
105_RightDG_3a,26,339,153,192,2.6239999999999997,13.038461538461538,5.884615384615385,7.384615384615385,0.10092307692307691
105_RightDG_3b,28,280,125,156,2.9320000000000004,10.0,4.464285714285714,5.571428571428571,0.10471428571428573
107_LeftCA1_1,32,312,145,171,3.511,9.75,4.53125,5.34375,0.10971875
107_LeftCA1_2,38,859,416,400,4.339,22.605263157894736,10.947368421052632,10.526315789473685,0.1141842105263158
107_LeftCA1_3,32,482,224,259,3.5460000000000003,15.0625,7.0,8.09375,0.11081250000000001
107_LeftCA3_1,40,551,255,299,4.589,13.775,6.375,7.475,0.11472500000000001
107_LeftCA3_2,44,888,423,447,5.946,20.181818181818183,9.613636363636363,10.159090909090908,0.13513636363636364
107_LeftCA3_3,31,685,317,348,3.9819999999999993,22.096774193548388,10.225806451612904,11.225806451612904,0.1284516129032258
107_LeftDG_1a,28,494,235,246,2.9070000000000005,17.642857142857142,8.392857142857142,8.785714285714286,0.10382142857142859
107_LeftDG_1b,37,400,184,223,4.265999999999998,10.81081081081081,4.972972972972973,6.027027027027027,0.11529729729729725
107_LeftDG_2a,35,888,423,423,4.129,25.37142857142857,12.085714285714285,12.085714285714285,0.11797142857142856
107_LeftDG_2b,42,603,279,325,4.998000000000001,14.357142857142858,6.642857142857143,7.738095238095238,0.11900000000000002
107_LeftDG_3a,38,712,331,361,4.211,18.736842105263158,8.710526315789474,9.5,0.11081578947368421
107_LeftDG_3b,40,686,324,343,4.626999999999999,17.15,8.1,8.575,0.11567499999999997
107_RightCA1_1,31,458,219,213,3.0320000000000005,14.774193548387096,7.064516129032258,6.870967741935484,0.09780645161290324
107_RightCA1_2,35,662,301,311,3.679,18.914285714285715,8.6,8.885714285714286,0.10511428571428572
107_RightCA1_3,39,358,157,215,4.044,9.179487179487179,4.0256410256410255,5.512820512820513,0.10369230769230768
107_RightCA3_1,31,642,308,313,3.582,20.70967741935484,9.935483870967742,10.096774193548388,0.11554838709677419
107_RightCA3_2,29,289,123,177,3.4489999999999994,9.96551724137931,4.241379310344827,6.103448275862069,0.1189310344827586
107_RightCA3_3,29,473,220,247,3.38,16.310344827586206,7.586206896551724,8.517241379310345,0.11655172413793104
107_RightDG_1a,32,431,198,226,3.5460000000000003,13.46875,6.1875,7.0625,0.11081250000000001
107_RightDG_1b,34,401,178,238,3.9099999999999997,11.794117647058824,5.235294117647059,7.0,0.11499999999999999
107_RightDG_2a,35,319,145,178,3.994999999999999,9.114285714285714,4.142857142857143,5.085714285714285,0.11414285714285712
107_RightDG_2b,40,566,266,300,4.807,14.15,6.65,7.5,0.120175
107_RightDG_3a,23,323,152,167,2.23,14.043478260869565,6.608695652173913,7.260869565217392,0.09695652173913043
107_RightDG_3b,37,545,250,291,4.204,14.72972972972973,6.756756756756757,7.864864864864865,0.11362162162162162
109_LeftCA1_1,28,618,289,310,3.0679999999999996,22.071428571428573,10.321428571428571,11.071428571428571,0.10957142857142856
109_LeftCA1_2,32,675,320,318,3.3110000000000004,21.09375,10.0,9.9375,0.10346875000000001
109_LeftCA1_3,32,892,427,401,3.311000000000001,27.875,13.34375,12.53125,0.10346875000000003
109_LeftCA3_1,21,301,138,158,2.2150000000000003,14.333333333333334,6.571428571428571,7.523809523809524,0.10547619047619049
109_LeftCA3_2,28,402,191,203,3.066,14.357142857142858,6.821428571428571,7.25,0.1095
109_LeftCA3_3,29,430,199,224,2.9279999999999995,14.827586206896552,6.862068965517241,7.724137931034483,0.1009655172413793
109_LeftDG_1a,16,224,105,108,1.4289999999999998,14.0,6.5625,6.75,0.08931249999999999
109_LeftDG_1b,20,176,82,103,2.3580000000000005,8.8,4.1,5.15,0.11790000000000003
109_LeftDG_2a,16,313,145,158,1.5190000000000001,19.5625,9.0625,9.875,0.09493750000000001
109_LeftDG_2b,25,186,83,118,2.307,7.44,3.32,4.72,0.09228
109_LeftDG_3a,27,685,332,300,2.527,25.37037037037037,12.296296296296296,11.11111111111111,0.0935925925925926
109_LeftDG_3b,29,433,203,228,2.9659999999999997,14.931034482758621,7.0,7.862068965517241,0.10227586206896551
109_RightCA1_1,35,374,164,218,3.4550000000000005,10.685714285714285,4.685714285714286,6.228571428571429,0.09871428571428573
109_RightCA1_2,36,541,253,283,3.378,15.027777777777779,7.027777777777778,7.861111111111111,0.09383333333333334
109_RightCA1_3,35,757,368,354,3.864,21.62857142857143,10.514285714285714,10.114285714285714,0.1104
109_RightCA3_1,40,413,184,237,4.062999999999999,10.325,4.6,5.925,0.10157499999999997
109_RightCA3_2,31,343,154,190,3.2370000000000005,11.064516129032258,4.967741935483871,6.129032258064516,0.10441935483870969
109_RightCA3_3,24,333,153,178,2.5629999999999997,13.875,6.375,7.416666666666667,0.10679166666666666
109_RightDG_1a,23,326,153,157,2.152,14.173913043478262,6.6521739130434785,6.826086956521739,0.09356521739130436
109_RightDG_1b,27,246,109,144,2.557,9.11111111111111,4.037037037037037,5.333333333333333,0.0947037037037037
109_RightDG_2a,24,297,136,161,2.2669999999999995,12.375,5.666666666666667,6.708333333333333,0.09445833333333331
109_RightDG_2b,22,183,86,98,2.5159999999999996,8.318181818181818,3.909090909090909,4.454545454545454,0.11436363636363635
109_RightDG_3a,31,487,227,251,3.0060000000000002,15.709677419354838,7.32258064516129,8.096774193548388,0.09696774193548388
109_RightDG_3b,26,269,123,144,2.504,10.346153846153847,4.730769230769231,5.538461538461538,0.0963076923076923
122_LeftCA1_1,29,233,100,144,2.513,8.03448275862069,3.4482758620689653,4.9655172413793105,0.0866551724137931
122_LeftCA1_2,22,267,124,142,2.392,12.136363636363637,5.636363636363637,6.454545454545454,0.10872727272727273
122_LeftCA1_3,26,328,148,182,2.798,12.615384615384615,5.6923076923076925,7.0,0.10761538461538461
122_LeftCA3_1,30,385,176,184,3.1330000000000005,12.833333333333334,5.866666666666666,6.133333333333334,0.10443333333333335
122_LeftCA3_2,28,215,96,133,3.2460000000000004,7.678571428571429,3.4285714285714284,4.75,0.11592857142857145
122_LeftCA3_3,20,185,86,98,2.202,9.25,4.3,4.9,0.1101
122_LeftDG_1a,21,255,117,142,2.3529999999999998,12.142857142857142,5.571428571428571,6.761904761904762,0.11204761904761903
122_LeftDG_1b,16,192,93,94,1.7269999999999999,12.0,5.8125,5.875,0.10793749999999999
122_LeftDG_2a,17,151,70,88,1.7859999999999998,8.882352941176471,4.117647058823529,5.176470588235294,0.10505882352941176
122_LeftDG_2b,21,223,104,116,2.2359999999999998,10.619047619047619,4.9523809523809526,5.523809523809524,0.10647619047619046
122_LeftDG_3a,21,269,122,140,2.2449999999999997,12.80952380952381,5.809523809523809,6.666666666666667,0.10690476190476189
122_LeftDG_3b,21,147,63,93,2.4120000000000004,7.0,3.0,4.428571428571429,0.11485714285714288
122_RightCA1_1,19,551,272,248,2.221,29.0,14.31578947368421,13.052631578947368,0.11689473684210527
122_RightCA1_2,18,289,129,143,1.897,16.055555555555557,7.166666666666667,7.944444444444445,0.10538888888888889
122_RightCA1_3,18,251,119,130,2.25,13.944444444444445,6.611111111111111,7.222222222222222,0.125
122_RightCA3_1,30,368,168,211,3.3790000000000004,12.266666666666667,5.6,7.033333333333333,0.11263333333333335
122_RightCA3_2,25,412,185,221,2.592,16.48,7.4,8.84,0.10368000000000001
122_RightCA3_3,21,195,89,118,2.3579999999999997,9.285714285714286,4.238095238095238,5.619047619047619,0.11228571428571427
122_RightDG_1a,14,128,58,74,1.4949999999999999,9.142857142857142,4.142857142857143,5.285714285714286,0.10678571428571428
122_RightDG_1b,18,114,49,80,2.013,6.333333333333333,2.7222222222222223,4.444444444444445,0.11183333333333333
122_RightDG_2a,19,372,174,183,1.9629999999999999,19.57894736842105,9.157894736842104,9.631578947368421,0.10331578947368421
122_RightDG_2b,16,176,81,101,1.96,11.0,5.0625,6.3125,0.1225
122_RightDG_3a,17,175,80,102,1.56,10.294117647058824,4.705882352941177,6.0,0.09176470588235294
122_RightDG_3b,18,80,31,63,2.523,4.444444444444445,1.7222222222222223,3.5,0.14016666666666666
124_LeftCA1_1,30,391,179,199,2.8780000000000006,13.033333333333333,5.966666666666667,6.633333333333334,0.09593333333333336
124_LeftCA1_2,44,1019,491,485,5.324000000000001,23.15909090909091,11.159090909090908,11.022727272727273,0.12100000000000001
124_LeftCA1_3,41,939,445,453,4.8180000000000005,22.902439024390244,10.853658536585366,11.048780487804878,0.11751219512195123
124_LeftCA3_1,21,134,58,87,2.5820000000000003,6.380952380952381,2.761904761904762,4.142857142857143,0.12295238095238097
124_LeftCA3_2,23,257,117,155,3.0029999999999992,11.173913043478262,5.086956521739131,6.739130434782608,0.1305652173913043
124_LeftCA3_3,32,374,177,194,3.523,11.6875,5.53125,6.0625,0.11009375
124_LeftDG_1a,23,197,88,113,2.16,8.565217391304348,3.8260869565217392,4.913043478260869,0.09391304347826088
124_LeftDG_1b,27,150,64,103,2.5529999999999995,5.555555555555555,2.3703703703703702,3.814814814814815,0.09455555555555553
124_LeftDG_2a,30,752,360,360,3.822,25.066666666666666,12.0,12.0,0.1274
124_LeftDG_2b,20,155,70,93,2.329,7.75,3.5,4.65,0.11645000000000001
124_LeftDG_3a,25,393,189,186,2.5130000000000003,15.72,7.56,7.44,0.10052000000000001
124_LeftDG_3b,29,293,122,173,2.8220000000000005,10.10344827586207,4.206896551724138,5.9655172413793105,0.09731034482758623
124_RightCA1_1,30,362,165,199,3.5039999999999996,12.066666666666666,5.5,6.633333333333334,0.11679999999999999
124_RightCA1_2,47,1158,557,562,5.452999999999999,24.638297872340427,11.851063829787234,11.957446808510639,0.11602127659574467
124_RightCA1_3,41,1219,590,546,4.884,29.73170731707317,14.390243902439025,13.317073170731707,0.1191219512195122
124_RightCA3_1,25,192,84,115,3.2290000000000005,7.68,3.36,4.6,0.12916000000000002
124_RightCA3_2,23,329,156,165,3.015,14.304347826086957,6.782608695652174,7.173913043478261,0.13108695652173913
124_RightCA3_3,21,183,83,105,2.7079999999999997,8.714285714285714,3.9523809523809526,5.0,0.12895238095238093
124_RightDG_1a,27,218,95,126,2.1550000000000002,8.074074074074074,3.5185185185185186,4.666666666666667,0.07981481481481482
124_RightDG_1b,23,123,51,86,2.029,5.3478260869565215,2.217391304347826,3.739130434782609,0.08821739130434782
124_RightDG_2a,26,678,327,299,2.7709999999999995,26.076923076923077,12.576923076923077,11.5,0.10657692307692306
124_RightDG_2b,20,140,62,88,2.3569999999999998,7.0,3.1,4.4,0.11784999999999998
124_RightDG_3a,30,373,174,194,2.7010000000000005,12.433333333333334,5.8,6.466666666666667,0.09003333333333335
124_RightDG_3b,18,124,53,82,2.0679999999999996,6.888888888888889,2.9444444444444446,4.555555555555555,0.11488888888888887
126_LeftCA1_1,36,1367,676,565,3.8930000000000007,37.97222222222222,18.77777777777778,15.694444444444445,0.10813888888888891
126_LeftCA1_2,36,1014,484,467,3.994000000000001,28.166666666666668,13.444444444444445,12.972222222222221,0.11094444444444447
126_LeftCA1_3,42,874,414,428,4.3610000000000015,20.80952380952381,9.857142857142858,10.19047619047619,0.10383333333333337
126_LeftCA3_1,46,1120,526,556,4.865,24.347826086956523,11.434782608695652,12.08695652173913,0.1057608695652174
126_LeftCA3_2,37,1039,509,470,4.2989999999999995,28.08108108108108,13.756756756756756,12.702702702702704,0.11618918918918918
126_LeftCA3_3,34,609,283,320,3.2840000000000003,17.91176470588235,8.323529411764707,9.411764705882353,0.09658823529411766
126_LeftDG_1a,29,386,174,209,3.019,13.310344827586206,6.0,7.206896551724138,0.10410344827586207
126_LeftDG_1b,36,882,423,414,3.809000000000001,24.5,11.75,11.5,0.10580555555555558
126_LeftDG_2a,36,838,395,392,3.4250000000000003,23.27777777777778,10.972222222222221,10.88888888888889,0.0951388888888889
126_LeftDG_2b,28,463,210,238,2.955,16.535714285714285,7.5,8.5,0.10553571428571429
126_LeftDG_3a,23,465,223,220,2.2390000000000003,20.217391304347824,9.695652173913043,9.565217391304348,0.09734782608695654
126_LeftDG_3b,26,408,191,208,2.225,15.692307692307692,7.346153846153846,8.0,0.08557692307692308
126_RightCA1_1,42,1009,473,466,4.638000000000002,24.023809523809526,11.261904761904763,11.095238095238095,0.11042857142857147
126_RightCA1_2,31,1155,556,522,3.394000000000001,37.25806451612903,17.93548387096774,16.838709677419356,0.10948387096774197
126_RightCA1_3,31,1235,607,540,3.6379999999999995,39.83870967741935,19.580645161290324,17.419354838709676,0.1173548387096774
126_RightCA3_1,38,1787,873,749,3.9380000000000006,47.026315789473685,22.973684210526315,19.710526315789473,0.10363157894736844
126_RightCA3_2,45,1397,671,618,4.837000000000001,31.044444444444444,14.911111111111111,13.733333333333333,0.1074888888888889
126_RightCA3_3,37,680,322,362,4.382000000000001,18.37837837837838,8.702702702702704,9.783783783783784,0.11843243243243244
126_RightDG_1a,24,464,224,216,2.3440000000000003,19.333333333333332,9.333333333333334,9.0,0.09766666666666668
126_RightDG_1b,34,738,354,363,3.721000000000002,21.705882352941178,10.411764705882353,10.676470588235293,0.10944117647058829
